Nome,Preco,Preco Sem Desconto,EAN,SKU,Marca,Categoria,Desconto
Diosmin 900mg + 100mg com 30 Comprimidos Revestidos - Ache,130.86,148.7,7896658036477,21932,procter--gambl,Mais Medicamentos,0.12
Sany D 1.000ui com 60 Cápsulas - Ache,25.3,29.76,7896658037931,21934,procter--gambl,Vitaminas,0.15
"Laxime 0,15% Solução Oftálmica 10ml - Ache",40.99,46.58,7896658034541,21940,procter--gambl,Mais Medicamentos,0.12
Nienza 12.5mg com 30 Comprimidos - Ache,16.89,20.94,7896658038280,21942,procter--gambl,Mais Medicamentos,0.19
Sany D 1.000ui - 30 Cápsulas,14.05,16.53,7896658037924,21933,procter--gambl,Vitaminas,0.15
Nienza 25mg com 30 Comprimidos - Ache,25.09,28.51,7896658038273,21941,procter--gambl,Mais Medicamentos,0.12
"Nienza 6,25mg com 30 Comprimidos - Ache",17.62,20.02,7896658038266,21943,procter--gambl,Mais Medicamentos,0.12
Tormiv SL 10mg com 10 Comprimidos Sublinguais - Ache,31.98,37.19,7896658038112,21753,procter--gambl,Mais Medicamentos,0.14
Bravan HCT 160mg 25mg com 30 Comprimidos - Ache,56.65,70.42,7896658018787,21676,procter--gambl,Mais Medicamentos,0.2
"Bravan HCT 80mg 12,5mg com 30 Comprimidos - Ache",57.0,70.42,7896658018800,21677,procter--gambl,Mais Medicamentos,0.19
Tormiv SL 10mg com 20 Comprimidos Sublinguais - Ache,60.77,70.66,7896658038129,21678,biolab-avert-otc,Mais Medicamentos,0.14
Trezor 40mg com 30 Comprimidos - Ache,151.14,188.92,7896658033445,21518,biolab-avert-otc,Colesterol e Triglicerídeos,0.2
Gastrol - 20 pastilhas,16.27,18.92,7896622300443,16426,biolab-avert-otc,Mais Medicamentos,0.14
Hexomedine Spray 50 ml - Hypera,57.48,65.32,7896094928053,16342,biolab-avert-otc,Mais Medicamentos,0.12
Hidantal com 25 Comprimidos - Hypera,12.17,14.18,7896094928084,16341,biolab-avert-otc,Mais Medicamentos,0.14
Humectol D com 20 Comprimidos - Hypera,15.79,16.8,7891104193353,16310,biolab-avert-otc,Mais Medicamentos,0.06
Lacto Purga - 6 Comprimidos,4.48,5.27,7896094903234,16214,biolab-avert-otc,Mais Medicamentos,0.15
Lisador 500mg + 5mg + 10mg com 4 Comprimidos - Hypera,9.51,11.19,7897322706320,16117,biolab-avert-otc,Dor e Febre,0.15
Lisador 500mg + 5mg + 10mg com 8 Comprimidos - Hypera,18.19,21.4,7897322701752,16119,biolab-avert-otc,Dor e Febre,0.15
Lipanon 250mg com 30 Comprimidos - Hypera,107.42,133.28,7897322705415,16130,biolab-avert-otc,Mais Medicamentos,0.19
Lisador 500mg + 5mg + 10mg com 16 Comprimidos - Hypera,36.83,42.83,7897322702209,16118,biolab-avert-otc,Dor e Febre,0.14
Macrodantina 100mg com 28 Cápsulas - Hypera,15.1,16.06,7891142165770,16040,biolab-avert-otc,Mais Medicamentos,0.06
Magnopyrol com 10ml - Hypera,19.76,22.45,7897322701486,16037,biolab-avert-otc,Analgésicos,0.12
Maxsulid com 10 Comprimidos - Hypera,39.96,46.46,7897322701738,15986,biolab-avert-otc,Mais Medicamentos,0.14
Melhoral com 8 Comprimidos - Hypera,10.06,11.84,7896094921146,15955,biolab-avert-otc,Analgésicos,0.15
Melhoral Infantil com 8 Comprimidos - Hypera,7.22,8.49,7896094915053,15954,biolab-avert-otc,Analgésicos,0.15
Merthiolate - 30ml,21.11,23.99,7896094901148,15935,biolab-avert-otc,Mais Medicamentos,0.12
Keppra Xr 750mg c\u002F60 cpr,129.0,446.0,5413787053797,31753,biolab-avert-otc,Mais Medicamentos,0.71
Nootropil 800mg com 30 Cápsulas - Biopharma,38.63,44.92,7896070603271,15724,biolab-avert-otc,Mais Medicamentos,0.14
Neupro 4mg\u002F 24h 28 Adesivos - UCB Biofarma,391.91,461.07,4030729003521,9914,biolab-avert-otc,Mais Medicamentos,0.15
Keppra 250mg com 30 Comprimidos - UCB Biopharma,60.85,74.33,5413787002795,9440,biolab-avert-otc,Mais Medicamentos,0.18
Keppra 750mg com 30 Comprimidos - UCB Biopharma,327.74,385.58,5413787053797,9373,biolab-avert-otc,Mais Medicamentos,0.15
Keppra 100mg Solução de Uso Oral 150ml + Seringa 3ml - UCB Biopharma,136.7,160.82,5413787006793,8760,biolab-avert-otc,Mais Medicamentos,0.15
Keppra 250mg com 60 Comprimidos - UCB Biopharma,157.9,185.76,5413787003792,7092,biolab-avert-otc,Mais Medicamentos,0.15
Vimpat 100mg com 28 Comprimidos - UCB Biopharma,293.11,344.83,5413787008797,1,biolab-avert-otc,Mais Medicamentos,0.15
Natus Gerin - 30 cápsulas,25.68,64.22,7896004718132,15814,biolab-avert-otc,Mais Medicamentos,0.6
Previane com 21 Comprimidos - Legrand,15.16,37.1,7896004707846,15440,biolab-avert-otc,Anticoncepcionais,0.59
Repoflor - 12 cápsulas,23.54,49.34,7896004715247,15328,biolab-avert-otc,Mais Medicamentos,0.52
Repoflor - 4 envelopes,18.02,36.15,7896004715230,15329,biolab-avert-otc,Mais Medicamentos,0.5
Repoflor 200mg - 6 cápsulas,24.72,45.19,7896004720838,15330,biolab-avert-otc,Mais Medicamentos,0.45
Repopil 1bl x 21 drag,11.69,23.75,7896004703954,15327,biolab-avert-otc,Mais Medicamentos,0.51
Cloridrato de Hidroxizina 25mg com 30 Comprimidos - Legrand Genérico,29.25,50.03,7894916146111,14321,biolab-avert-otc,Mais Medicamentos,0.42
Repopil 3bl x 21 Drágeas - Legrand Genérico,26.08,67.84,7896004734026,13322,biolab-avert-otc,Similar,0.62
Previane com 3 x 21 Comprimidos - Legrand Genérico,28.98,88.09,7896004818993,10589,biolab-avert-otc,Similar,0.67
Rosuvastatina Cálcica 20mg com 30 Comprimidos - Legrand Genérico,10.49,189.98,7894916146012,8488,biolab-avert-otc,Mais Medicamentos,0.94
Rosuvastatina Cálcica 10mg com 30 comprimidos - Legrand,6.01,108.89,7894916146104,8206,biolab-avert-otc,Genéricos,0.94
Atorvastatina Cálcica 10mg com 30 Comprimidos - Legrand Genérico,8.89,66.54,7894916146050,4549,biolab-avert-otc,Colesterol e Triglicerídeos,0.87
Carvedilol 25mg com 30 Comprimidos - Legrand Genérico,9.09,91.61,7894916146449,3695,biolab-avert-otc,Hipertensão,0.9
Atenolol + Clortalidona 100\u002F25mg com 30 Comprimidos - Legrand Genérico,19.62,55.49,7894916144681,3332,biolab-avert-otc,Hipertensão,0.65
"Drospirenona + Etinilestradiol 3mg + 0,03mg com 21 Comprimidos - Legrand Genérico",15.52,48.01,7894916147118,3327,biolab-avert-otc,Anticoncepcionais,0.68
Vurtuoso 15mg com 30 Comprimidos - Lundbeck,221.54,264.08,5702150153890,27352,merck-rx,Mais Medicamentos,0.16
Vurtuoso 10mg com 30 Comprimidos - Lundbeck,167.74,203.88,5702150153883,27355,merck-rx,Mais Medicamentos,0.18
Vurtuoso 5mg com 30 Comprimidos - Lundbeck,136.85,163.39,5702150153937,27326,merck-rx,Mais Medicamentos,0.16
Lexapro 20mg Gotas 15ml - Lundbeck,210.63,289.2,5702157141326,26354,merck-rx,Mais Medicamentos,0.27
Brintellix 20mg com 30 Comprimidos - Lundbeck,405.49,494.02,5702150152619,23929,merck-rx,Mais Medicamentos,0.18
Rexulti 2mg com 30 Comprimidos - Lundbeck,360.21,448.26,5702150152176,21114,merck-rx,Mais Medicamentos,0.2
"Rexulti 0,5mg com 30 Comprimidos -  Lundbeck",211.63,260.05,5702150152145,18548,merck-rx,Mais Medicamentos,0.19
Clopixol 25mg com 20 Comprimidos - Lundbeck,97.0,122.03,5702157108459,12832,merck-rx,Mais Medicamentos,0.21
Lexapro 20mg com 30 Comprimidos - Lundbeck,385.51,453.54,5702150143006,12515,merck-rx,Mais Medicamentos,0.15
Clopixol Depot 200mg Frasco com 1 Ampola 1ml - Lundbeck,96.3,111.98,5702150154286,11693,merck-rx,Mais Medicamentos,0.14
Clopixol 10mg com 20 Comprimidos - Lundbeck,44.9,55.8,5702157108411,11580,merck-rx,Mais Medicamentos,0.2
Ebix 20mg c\u002F30 cpr,239.56,361.18,5702150142368,9718,merck-rx,Mais Medicamentos,0.34
Brintellix 10mg com 30 Comprimidos - Lundbeck,278.63,342.21,5702157141951,9675,merck-rx,Mais Medicamentos,0.19
Brintellix 10mg com 60 Comprimidos - Lundbeck,537.92,662.16,5702157141968,8138,merck-rx,Mais Medicamentos,0.19
Brintellix 5mg com 30 Comprimidos - Lundbeck,180.92,220.13,5702157141920,6035,merck-rx,Mais Medicamentos,0.18
Enterogermina 20 Flaconetes - 5ml,69.9,69.9,7891058017002,2467,merck-rx,Mais Medicamentos,0.0
Dorflex Uno com 10 Comprimidos Efervescentes - Sanofi,27.37,31.82,7891058022792,2060,merck-rx,Analgésicos,0.14
"Allenasal 55mcg Spray Nasal 16,5ml - Sanofi",60.1,70.71,7891058022778,2029,merck-rx,Alergias e Infecções,0.15
Enterogermina Plus 10 Flaconetes - 5ml,69.9,74.9,7891058022594,1984,merck-rx,Mais Medicamentos,0.07
Targifor com 32 Comprimidos Efervescente - Sanofi,82.29,95.69,7891058021351,1713,merck-rx,Vitaminas,0.14
Dorflex Uno com 20 Comprimidos - Sanofi,22.63,26.31,7891058000103,981,merck-rx,Analgésicos,0.14
Dorflex Uno com 4 Comprimidos - Sanofi,6.59,7.75,7891058022785,242,merck-rx,Analgésicos,0.15
"Nienza 3,125mg com 30 Comprimidos - Ache",12.94,14.7,7896658038259,22080,merck-rx,Mais Medicamentos,0.12
Sany D 2.000ui com 60 Cápsulas - Ache,37.01,43.54,7896658037948,21936,merck-rx,Vitaminas,0.15
Sany D 2.000ui com 30 Cápsulas - Ache,20.56,24.19,7896658037917,21935,merck-rx,Vitaminas,0.15
Diosmin 900mg + 100mg com 30 Comprimidos Revestidos - Ache,130.86,148.7,7896658036477,21932,merck-rx,Mais Medicamentos,0.12
Sany D 1.000ui com 60 Cápsulas - Ache,25.3,29.76,7896658037931,21934,merck-rx,Vitaminas,0.15
"Laxime 0,15% Solução Oftálmica 10ml - Ache",40.99,46.58,7896658034541,21940,merck-rx,Mais Medicamentos,0.12
Nienza 12.5mg com 30 Comprimidos - Ache,16.89,20.94,7896658038280,21942,merck-rx,Mais Medicamentos,0.19
Sany D 1.000ui - 30 Cápsulas,14.05,16.53,7896658037924,21933,merck-rx,Vitaminas,0.15
Nienza 25mg com 30 Comprimidos - Ache,25.09,28.51,7896658038273,21941,merck-rx,Mais Medicamentos,0.12
"Nienza 6,25mg com 30 Comprimidos - Ache",17.62,20.02,7896658038266,21943,merck-rx,Mais Medicamentos,0.12
Tormiv SL 10mg com 10 Comprimidos Sublinguais - Ache,31.98,37.19,7896658038112,21753,merck-rx,Mais Medicamentos,0.14
Bravan HCT 160mg 25mg com 30 Comprimidos - Ache,56.65,70.42,7896658018787,21676,merck-rx,Mais Medicamentos,0.2
"Bravan HCT 80mg 12,5mg com 30 Comprimidos - Ache",57.0,70.42,7896658018800,21677,merck-rx,Mais Medicamentos,0.19
Tormiv SL 10mg com 20 Comprimidos Sublinguais - Ache,60.77,70.66,7896658038129,21678,merck-rx,Mais Medicamentos,0.14
Trezor 40mg com 30 Comprimidos - Ache,151.14,188.92,7896658033445,21518,merck-rx,Colesterol e Triglicerídeos,0.2
Acetilcisteína 200mg Eurofarma - 16 Envelopes,20.06,35.79,7891317001063,13774,merck-rx,Mais Medicamentos,0.44
Acetilcisteína 600mg 16 Envelopes - Eurofarma,23.78,79.64,7891317001070,13764,alcon,Mais Medicamentos,0.7
Dicloridrato de Levocetirizina 5mg com 10 Comprimidos - Eurofarma Genérico,17.78,40.9,7891317457266,13392,alcon,Alergias e Infecções,0.57
Mesilato de Doxazosina 2mg com 30 Comprimidos - Eurofarma Genérico,6.05,54.22,7891317452964,13316,alcon,Mais Medicamentos,0.89
Glimepirida 4mg com 30 Comprimidos - Eurofarma Genérico,8.96,58.05,7891317421823,13315,alcon,Mais Medicamentos,0.85
Dipropianato de Betamtasona + Fosfato Dissódico de Betametasona com 1 Ampola - Eurofarma Genérico,6.93,25.58,7891317141967,13249,alcon,Analgésicos,0.73
Montelucaste de Sódio 5mg com 30 Comprimidos Matigáveis - Eurofarma Genérico,39.34,107.87,7891317477271,12115,alcon,Mais Medicamentos,0.64
"Atenolol + Clortalidona 50\u002F12,5mg com 30 Comprimidos - Eurofarma Genérico",7.61,34.88,7891317451035,12012,alcon,Hipertensão,0.78
Atenolol + Clortalidona 100mg + 25mg 30 comprimidos - Eurofarma,11.63,52.66,7891317444747,12006,alcon,Hipertensão,0.78
Montelucaste de Sódio 4mg com 30 Comprimidos Mastigáveis - Eurofarma Genérico,41.26,107.87,7891317477301,11906,alcon,Mais Medicamentos,0.62
Maleato de Trimebutina 200mg com 30 Comprimidos - Eurofarma Genérico,31.37,78.84,7891317126797,11194,alcon,Mais Medicamentos,0.6
Olmesartana Medoxomila + Hidrocloritiazida 40mg + 25mg com 30 Comprimidos - Eurofarma Genérico,28.76,62.11,7891317124038,11040,alcon,Mais Medicamentos,0.54
Nitrato de Fenticonazol Creme Vaginal 40g - Eurofarma Genérico,20.93,50.91,7891317488833,10996,alcon,Mais Medicamentos,0.59
Promestrieno 10mg\u002Fg Creme Vaginal 30g - Eurofarma Genérico,46.4,68.15,7891317490003,10714,alcon,Mais Medicamentos,0.32
Tadalafila 5mg com 30 Comprimidos - Eurofarma Genérico,13.52,347.61,7891317127725,10455,alcon,Mais Medicamentos,0.96
Cozaar 50mg com 30 Comprimidos - Supera,50.49,63.57,7897337706384,17108,alcon,Hipertensão,0.21
Denyl 20mg com 28 Comprimidos - Supera,68.0,84.49,7896676410471,17035,alcon,Mais Medicamentos,0.2
Desalex Xarope 60ml - Supera,55.3,62.84,7897337712927,16992,alcon,Mais Medicamentos,0.12
Desalex Xarope 100ml - Supera,79.13,89.92,7897337712934,16993,alcon,Mais Medicamentos,0.12
Desalex 5mg com 10 Comprimidos - Supera,69.09,78.51,7897337713450,16994,alcon,Mais Medicamentos,0.12
Duoflan com 1 Ampola - Supera,26.75,30.4,7896676410198,16784,alcon,Mais Medicamentos,0.12
Fibrinase Pomada 10g - Supera,32.9,38.25,7896676408294,16575,alcon,Mais Medicamentos,0.14
Filinar Xarope Pediátrico 5mg\u002Fml 120ml - Supera,25.68,29.86,7891317181604,16572,alcon,Gripe e Resfriado,0.14
Fluxene 20mg com 28 Comprimidos - Supera,88.11,111.3,7891317489533,16488,alcon,Mais Medicamentos,0.21
Gracial com 22 Comprimidos - Supera,35.84,57.05,7897337716239,16373,alcon,Mais Medicamentos,0.37
Helleva 80mg com 2 Comprimidos - Supera,51.55,59.94,7896676414530,16347,alcon,Mais Medicamentos,0.14
Hyzaar 100\u002F25mg com 30 Comprimidos - Supera,96.16,120.8,7897337707404,16306,alcon,Hipertensão,0.2
"Hyzaar 50\u002F12,5mg com 30 Comprimidos - Supera",58.58,73.24,7897337709354,16305,alcon,Hipertensão,0.2
"Livial 2,5mg com 28 Comprimidos - Supera",79.26,117.27,7897337716253,16108,alcon,Mais Medicamentos,0.32
"Livial 2,5mg com 84 Comprimidos - Supera",222.87,302.05,7897337716260,16107,alcon,Mais Medicamentos,0.26
Ressaliv com Gás Lata Sabor Tangerina - 269ml,9.79,9.99,7897947617759,33257,alcon,Mais Medicamentos,0.02
Vitamina D 7.000UI com 8 Comprimidos - Cimed,11.41,28.75,7896523200385,33028,alcon,Mais Medicamentos,0.6
Xantimed com 30 Comprimidos - Cimed,10.99,10.99,7897947601802,33029,alcon,Digestivo,0.0
Magnazia com 20 Comprimidos Mastigáveis - Cimed,14.81,16.96,7898075318235,33030,alcon,Mais Medicamentos,0.13
Oxalato de Escitalopram 20mg com 30 Comprimidos - Cimed,14.11,82.9,7896523200972,30180,alcon,Genéricos,0.83
Cloridrato de Sertralina 100mg com 30 Comprimidos - Cimed,16.67,178.35,7896523201764,30813,alcon,Mais Medicamentos,0.91
Fumarato de Quetiapina 25mg com 30 Comprimidos - Cimed,6.52,76.41,7896523200996,29473,alcon,Mais Medicamentos,0.91
Mirtazapina 30mg com 30 Comprimidos - Cimed,44.37,141.24,7896523200286,22190,alcon,Mais Medicamentos,0.69
Mirtazapina 15mg com 30 Comprimidos - Cimed,28.82,90.48,7896523200279,22189,alcon,Mais Medicamentos,0.68
Cloridrato de Fluoxetina 20mg com 28 Cápsulas - Cimed,5.15,47.0,7896523227122,18418,servier,Mais Medicamentos,0.89
Levofloxacino 500mg com 10 Comprimidos - Cimed,9.11,103.76,7896523213415,1042,servier,Mais Medicamentos,0.91
Alergomine 2mg com 20 Comprimidos - Cimed,17.01,19.19,7896523201870,33026,servier,Alergias e Infecções,0.11
Amoxicilina 500mg com 21 Cápsulas - Cimed,25.38,27.25,7896523208107,31904,servier,Mais Medicamentos,0.07
Azitromicina 500mg com 5 Comprimidos - Cimed,7.61,40.04,7896523226811,19065,servier,Mais Medicamentos,0.81
Amoxicilina 250mg Suspensão de Uso Oral 150ml - Cimed,24.77,34.12,7896523208473,20993,servier,Mais Medicamentos,0.27
Osteoban 150mg com 3 Comprimidos,117.84,144.91,7896658036019,26632,servier,Mais Medicamentos,0.19
Sany D 7.000ui com 12 Comprimidos - Ache,33.64,39.58,7896658036262,26240,servier,Vitaminas,0.15
Klev 20mg com 28 Comprimidos - Ache,123.73,145.57,7896658038952,25522,servier,Mais Medicamentos,0.15
Klev 15mg com 28 Comprimidos - Ache,142.78,142.78,7896658038976,25520,servier,Mais Medicamentos,0.0
Etira 500mg com 60 Comprimidos - Ache,155.28,188.4,7896658039027,25516,servier,Mais Medicamentos,0.18
Klev 10mg com 30 Comprimidos - Ache,123.82,145.67,7896658038990,25518,servier,Mais Medicamentos,0.15
Klev 10mg com 10 Comprimidos - Ache,48.62,48.62,7896658039003,25517,servier,Mais Medicamentos,0.0
Sany D 10.000ui com 4 Comprimidos - Ache,24.16,28.42,7896658036279,24694,servier,Mais Medicamentos,0.15
Sany D 7.000ui com 8 Cápsulas - Ache,20.89,24.58,7896658036859,24505,servier,Mais Medicamentos,0.15
Sany D 200ui Gotas com 20ml - Ache,33.28,37.82,7896658038723,24187,servier,Vitaminas,0.12
Sany D 200ui Gotas com 10ml - Ache,17.51,19.9,7896658038730,24186,servier,Vitaminas,0.12
Pant Sec 50mg\u002Fml 50ml Refil - Ache,62.64,72.84,7896658038716,24189,servier,Mais Medicamentos,0.14
Kit 3 Pant Sec 50mg\u002Fml 50ml + Válvula Spray - Ache,176.66,207.84,7896658038709,24192,servier,Mais Medicamentos,0.15
Pant Sec 50mg\u002Fml 50ml + Válvula Spray - Ache,72.87,85.73,7896658038686,24190,servier,Mais Medicamentos,0.15
Kit 2 Pant Sec 50mg\u002Fml 50ml + Válvula Spray - Ache,124.46,144.72,7896658038693,24191,servier,Mais Medicamentos,0.14
HIDRASIM PO AGUA DE COCO C\u002F4ENV 28G,19.27,19.49,7898722860537,33103,servier,Mais Medicamentos,0.01
PANTOCLER ABACAXI 10ML,11.9,11.99,7898722860391,32710,servier,Mais Medicamentos,0.01
D Mássime 200UI com 20ml - Massime,7.99,7.99,7898722860667,32468,servier,Vitaminas,0.0
D Mássime 400UI com 10ml - Mássime,14.99,14.99,7898722860650,32469,servier,Vitaminas,0.0
Hidrasim Pó Água de Coco - 28g,3.15,5.0,7898722860544,32122,servier,Mais Medicamentos,0.37
Fitore 250mg com 120 Cápsulas - Massime,70.15,89.9,7898722860506,31303,servier,Similar,0.22
Venofleb 50mg com 30 Cápsulas - Massime,36.48,36.49,7898722860599,31302,servier,Mais Medicamentos,0.0
Fort-Move com 30 Comprimidos - Mássime,81.24,102.49,7898722860131,29114,servier,Vitaminas,0.21
Poligan Plus Mássime com 30 Tabletes - Mássime,43.41,67.99,7898722860100,28021,servier,Similar,0.36
Acetilcisteina Xarope Sabor Morango Massime com 120ml - Massime,16.22,18.45,7898965191979,27741,servier,Gripe e Resfriado,0.12
Acetilcisteína 200mg com 16 Comprimidos - Mássime,27.34,44.49,7898965191788,26183,servier,Gripe e Resfriado,0.39
Maxrub Pomada - 12g,7.96,13.34,7896186003088,25076,servier,Mais Medicamentos,0.4
Lanocare Pomada - 30g,30.94,45.0,7898965191658,24390,servier,Mais Medicamentos,0.31
Xantimax com 200 Comprimidos - Mássime,3.33,3.99,7898965191733,24232,servier,Similar,0.17
Xantimax com 120ml - Mássime,11.94,15.49,7898965191740,24231,servier,Similar,0.23
Deltametril D Emulsão Capilar 4% com 100ml - Medquímica,19.9,44.5,7896862991937,27138,biosintetica-generico,Similar,0.55
Dipimed 500mg cart c\u002F4 cpr  (50ctl),1.23,5.37,7896862910013,19650,biosintetica-generico,Similar,0.77
Gliconil 5mg c\u002F30 cpr,1.8,11.64,7896862910556,18512,biosintetica-generico,Similar,0.85
Atrovex Gotas - 20ml,12.58,15.51,7896862940096,17714,biosintetica-generico,Similar,0.19
Complexo B Medquímica com 100ml - Medquímica,5.62,17.34,7896862990022,17150,biosintetica-generico,Vitaminas,0.68
Dipimed Gotas com 20ml - Medquímica,4.0,12.73,7896862940058,16861,biosintetica-generico,Analgésicos,0.69
Dipimed gts 10ml,1.91,8.07,7896862940027,16860,biosintetica-generico,Similar,0.76
Gripinew 250mg com 20 Comprimidos - Medquímica,7.52,15.59,7896862920029,16370,biosintetica-generico,Gripe e Resfriado,0.52
Nifedipress 20mg - 30 comprimidos,8.24,25.75,7896862910747,15760,biosintetica-generico,Mais Medicamentos,0.68
Gastrogel com 20 Comprimidos - Medquímica,10.58,20.23,7896862910136,9909,biosintetica-generico,Digestivo,0.48
Nasalfree Spray 9mg com 50ml - Medquímica,11.38,30.05,7896862940126,8661,biosintetica-generico,Gripe e Resfriado,0.62
Gastrogel Fresh Menta com 150ml - Medquímica,17.01,23.5,7896862960254,7222,biosintetica-generico,Digestivo,0.28
Gripinew 250mg com 6 Comprimidos - Medquímica,2.32,5.58,7896862926120,7089,biosintetica-generico,Similar,0.58
Boldobeba Flaconete com 10ml - Medquímica,1.06,3.56,7896862922085,6331,biosintetica-generico,Similar,0.7
AS-Med Infantil 100mg com 20 Comprimidos - Medquímica,2.41,6.0,7896862910372,3291,biosintetica-generico,Analgésicos,0.6
Alenia 12\u002F400mg com 60 Comprimidos + Inalador - Ache,159.99,188.22,7896181918950,17919,biosintetica-generico,Mais Medicamentos,0.15
Allestra 20 com 63 Comprimidos - Ache,67.64,86.61,7896658036996,17888,biosintetica-generico,Mais Medicamentos,0.22
Allestra 20 com 21 Comprimidos - Ache,29.07,38.03,7896658036989,17889,biosintetica-generico,Mais Medicamentos,0.24
Allestra 30 com 21 Unidades - Ache,28.43,38.03,7896658037009,17887,biosintetica-generico,Mais Medicamentos,0.25
Angipress 50mg com 30 Comprimidos - Ache,28.57,35.49,7896181916246,17813,biosintetica-generico,Hipertensão,0.19
Artrolive com 30 Cápsulas - Ache,99.83,117.45,7896658004858,17761,biosintetica-generico,Mais Medicamentos,0.15
Artrosil 160 mg com 10 Cápsulas - Ache,31.41,35.69,7896658008115,17758,biosintetica-generico,Mais Medicamentos,0.12
Artrosil 320mg com 20 Cápsulas - Ache,109.43,124.35,7896658001871,17756,biosintetica-generico,Mais Medicamentos,0.12
Artrolive com 90 Cápsulas - Ache,281.18,330.8,7896658004391,17760,biosintetica-generico,Mais Medicamentos,0.15
Artrosil 320mg com 10 Comprimidos - Ache,51.68,58.73,7896658008122,17759,biosintetica-generico,Mais Medicamentos,0.12
Artrosil 160mg com 20 Comprimidos - Ache,66.52,75.59,7896658001864,17757,biosintetica-generico,Mais Medicamentos,0.12
Biomag 15mg com 30 Comprimidos - Ache,47.49,57.58,7896658007040,17562,biosintetica-generico,Mais Medicamentos,0.18
Biomag 10mg com 30 Comprimidos - Ache,46.35,55.12,7896658007019,17563,biosintetica-generico,Mais Medicamentos,0.16
