Nome,Preço sem desconto,Preço com desconto,Desconto (porcentagem),Código EAN,Marca,Categoria
"Amaryl 1mg, 30 comprimidos",0.0,29.31,0,7891058159054,Sanofi,Diabetes
"Amaryl 2mg, 30 comprimidos",0.0,56.52,0,7891058160067,Sanofi,Diabetes
"Amaryl 3mg, 30 comprimidos",0.0,59.88,0,7891058007201,Sanofi,Diabetes
"Cardilol 12,5mg 30 comprimidos",0.0,36.46,0,7896094202771,Libbs,Hipertensão
Cardilol 25mg 30 comprimidos,0.0,74.09,0,7896094200975,Libbs,Hipertensão
"Cardilol 6,25mg 30 comprimidos",0.0,45.57,0,7896094202764,Libbs,Hipertensão
Cardizem 30mg 50 comprimidos,0.0,36.80,0,7896026301848,Boehringer,Hipertensão
Cardizem 60mg 50 comprimidos,0.0,64.71,0,7896026301855,Boehringer,Hipertensão
Cardizem SR 120mg 20 cápsulas duras de liberação prolongada,0.0,75.36,0,7896026307161,Boehringer,Hipertensão
"Celestone 0,1mg/ml Elixir 120ml",0.0,46.39,0,7891142128249,Hypera,Dor E Febre
Vitamina C Cenevit 2g Sabor Laranja 10 comprimidos efervescentes,0.0,31.31,0,7896004714837,Legrand,Vitaminas
Lanz 30mg 14 cápsulas duras de liberação retardada,0.0,76.93,0,7894916501842,Sigma Pharma,Digestivo
"LIARA - 3mg + 0,03mg, 21 comprimidos revestidos",0.0,39.42,0,7896004734620,Germed,Anticoncepcionais
Kit Solução para Lentes Simple Clean 350ml + 120ml + Eestojo para Lentes,0.0,37.99,0,7899882100143,Alcon,Mais Medicamentos
Systen 50mcg/dia 8 adesivos transdérmicos,0.0,102.28,0,506032508485,Janssen,Mais Medicamentos
Rusovas 10mg 30 comprimidos revestidos,0.0,50.56,0,7894916508414,Sigma Pharma,Colesterol e Triglicerídeos
Rusovas 20mg 30 comprimidos revestidos,0.0,88.23,0,7894916507240,Sigma Pharma,Colesterol e Triglicerídeos
Rusovas 5mg 60 comprimidos revestidos,0.0,86.89,0,7894916509206,Sigma Pharma,Colesterol e Triglicerídeos
Umckan 825mg/ml 50ml,0.0,121.85,0,7898040321628,Farmoquimica,Mais Medicamentos
Umckan 825mg/ml 20ml,0.0,77.24,0,7898040321437,Farmoquimica,Mais Medicamentos
Jofix 4mg 10 comprimidos de desintegração oral,0.0,35.53,0,7899824400065,Arese,Digestivo
"Juliet 0,075mg 28 comprimidos revestidos",0.0,38.20,0,7897595620385,Abbott,Anticoncepcionais
"Micropil 0,075mg + 0,030mg 21 comprimidos revestidos",0.0,29.00,0,7894916503792,Sigma Pharma,Anticoncepcionais
"MICOLAMINA - 10mg/mL, 1 frasco spray com 30mL de solução de uso dermatológico",0.0,76.32,0,7897129301209,Theraskin,Mais Medicamentos
"MINESSE - 0,06mcg + 0,015mg, 24 comprimidos revestidos",0.0,41.93,0,7891045008204,Wyeth,Anticoncepcionais
Nexium 40mg 14 comprimidos revestidos,0.0,148.43,0,7896206402181,Astrazeneca,Digestivo
Nicorette 2mg Icemint 30 gomas mastigáveis,0.0,89.69,0,7891010970871,Nicorette,Similar
Nimegon 100mg 28 comprimidos revestidos,0.0,321.58,0,7897572004351,Supera,Diabetes
Nevanac Uno 3mg/ml Solução Oftálmica 3ml,0.0,158.66,0,7896548199459,Alcon,Mais Medicamentos
"NISOFLAN - 100mg, 12 comprimidos",0.0,14.83,0,7899095200500,Geolab,Dor E Febre
Nootron 300mg/5ml 110ml,0.0,14.43,0,7896181928706,Ache,Mais Medicamentos
Novaderm 5mg/g + 5mg/g Creme Dermatológico 30g,0.0,37.01,0,7898074610019,Zambon,Mais Medicamentos
"CONDROFLEX - 1,5g + 1,2g, 15 sachês com 4,135g de pó para solução de uso oral",0.0,139.72,0,7892953206942,Zodiac,Mais Medicamentos
Digedrat 200mg 30 cápsulas moles,0.0,139.49,0,7896094904989,Hypera,Digestivo
"DILACORON - 80mg, caixa contendo 30 comprimidos revestidos",0.0,62.29,0,7896255713160,Abbott,Hipertensão
"DIGESPRID - 10mg, 20 cápsulas",0.0,24.93,0,7896714280110,Neo Quimica,Digestivo
Doricin 10 comprimidos,0.0,7.16,0,7896004727141,Ems,Dor E Febre
"Dostinex 0,5mg 2 comprimidos",0.0,109.43,0,7891268102208,Pfizer,Mais Medicamentos
"VYTORIN - 10mg + 10mg, 28 comprimidos",0.0,139.43,0,7897337706155,Msd,Colesterol e Triglicerídeos
Vytorin 10mg + 10mg 30 comprimidos,0.0,192.82,0,7897337714471,Msd,Colesterol e Triglicerídeos
Vytorin 10mg + 20mg 30 comprimidos,0.0,192.82,0,7897337714488,Msd,Colesterol e Triglicerídeos
Vytorin 10mg + 40mg 30 comprimidos,0.0,337.76,0,7897337714495,Msd,Colesterol e Triglicerídeos
Zyertec 1mg/ml 120ml,0.0,68.05,0,7896269900761,Gsk,Alergias E Infecções
Amplium G 30mg/g + 20mg/g Creme Ginecológico 80g + 14 aplicadores,0.0,41.48,0,7897322714264,Hypera,Anticoncepcionais
"ZYAD DIÁRIO - 20mg, caixa contendo 1 comprimido revestido",0.0,41.75,0,7896658025518,Ache,Mais Medicamentos
Angipress CD 100mg + 25mg 30 comprimidos,0.0,59.93,0,7896181916109,Ache,Hipertensão
"Angipress CD 50mg + 12,5mg 30 comprimidos",0.0,36.33,0,7896181916086,Ache,Hipertensão
"ANA-FLEX - 35mg + 300mg + 50mg, 30 comprimidos",0.0,20.69,0,7896676414653,Cristalia,Dor E Febre
Aprovel 150mg 30 comprimidos revestidos,0.0,242.13,0,7891058010751,Sanofi,Hipertensão
"Aprozide 300mg + 12,5mg 30 comprimidos revestidos",0.0,153.11,0,7891058013226,Sanofi,Hipertensão
Araceli 75mcg 28 comprimidos revestidos,0.0,40.16,0,7896422533898,Medley,Anticoncepcionais
Clinfar 20mg 30 comprimidos revestidos,0.0,52.81,0,7891721012884,Merck,Colesterol e Triglicerídeos
"Desalex D12 2,5mg + 120mg 10 comprimidos de liberação modificada",0.0,62.54,0,7897337713498,Msd,Alergias E Infecções
"FLANCOX - 300mg, 30 comprimidos revestidos",0.0,63.83,0,7896637023139,Apsen,Dor E Febre
Flogoral 3mg Pastilhas Sabor Limão 12un,0.0,15.61,0,7896658005435,Ache,Dor E Febre
Flunarin 10mg 60 cápsulas,0.0,27.02,0,7896658005473,Ache,Mais Medicamentos
Fluir 12mcg 30 cápsulas de pó para inalação + inalador,0.0,84.77,0,7891142156020,Hypera,Mais Medicamentos
"Foliron ITF 0,2mg/ml + 250mg/ml 30ml",0.0,44.93,0,7896226101699,Marjan,Gripe E Resfriado
"EUPRESSIN - 2,5mg, 30 comprimidos",0.0,28.15,0,7896181901457,Ache,Hipertensão
"EUPRESSIN - 5mg, 30 comprimidos",0.0,29.36,0,7896181903024,Ache,Hipertensão
Euprostatin 2mg 30 comprimidos,0.0,44.98,0,7894916505215,Sigma Pharma,Hipertensão
"ESTREVA - 0,1%, 1 frasco com 50g de gel de uso dermatológico",0.0,67.86,0,7898919603138,Teva,Mais Medicamentos
"EXFORGE HCT - 160mg + 25mg + 10mg, 28 comprimidos revestidos?",0.0,221.80,0,7896261015616,Novartis,Hipertensão
"FILINAR - 10mg/mL, 1 frasco com 120mL de xarope + copo medidor",0.0,38.74,0,7891317181611,Supera,Mais Medicamentos
Finastil 5mg 30 comprimidos revestidos,0.0,124.88,0,7894916500715,Sigma Pharma,Mais Medicamentos
Nujol 100% Óleo Mineral 120ml,0.0,82.47,0,7891142108722,Hypera,Digestivo
Osteotec 150mg 2 comprimidos revestidos,0.0,285.91,0,7892953000199,Zodiac,Mais Medicamentos
Ovestrion 1mg/g Creme Ginecológico 50g + 1 aplicador,0.0,58.39,0,7897572000292,Schering-plough,Anticoncepcionais
Oximax 200mcg Refil 30 cápsulas de pó para inalação,0.0,54.04,0,7891142115768,Hypera,Mais Medicamentos
Olmetec 40mg 30 comprimidos revestidos,0.0,203.52,0,7891268148756,Pfizer,Hipertensão
Olmetec 20mg 30 comprimidos revestidos,0.0,176.90,0,7891268148725,Pfizer,Hipertensão
Ovestrion 1mg 30 comprimidos,0.0,26.90,0,7897572000803,Supera,Anticoncepcionais
Solução Nasal Otrivina 15ml,0.0,9.33,0,7896261010055,Gsk,Mais Medicamentos
"SIGMALIV - 0,5mg/mL, 1 frasco com 60mL de xarope + seringa dosadora",0.0,53.01,0,7894916506762,Sigma Pharma,Alergias E Infecções
Xarope Sigmaliv 100ml,0.0,77.69,0,7894916507523,Sigma Pharma,Alergias E Infecções
Siilif 50mg 30 comprimidos revestidos,0.0,90.49,0,7896641806360,Takeda,Anticoncepcionais
TAMARINE - Frasco com 150g de geléia de uso oral,0.0,49.94,0,7896179850019,Hypera,Digestivo
"GLUCOBAY - 100mg, 30 comprimidos",0.0,81.75,0,7891106001748,Bayer,Diabetes
"HARMONET - 0,075mg + 0,020mg, 21 drágeas",0.0,34.05,0,7891045006743,Wyeth,Anticoncepcionais
"HECLIVIR - 50mg/g, 1 bisnaga com 10g de creme de uso dermatológico",0.0,34.20,0,7896714230122,Neo Quimica,Gripe E Resfriado
"HELMIBEN - 33,2mg/mL + 20,0mg/mL, 1 frasco com 30mL de suspensão de uso oral",0.0,16.09,0,7891317004866,Eurofarma,Vermes e Parasitas
"HERPSTAL - 500mg, 10 comprimidos revestidos",0.0,102.72,0,7896004745053,Sigma Pharma,Mais Medicamentos
"HEVELAIR - 7mg/mL, 1 frasco com 100mL de xarope + copo medidor",0.0,43.13,0,7896641810749,Takeda,Mais Medicamentos
Mucofan 20mg/ml Xarope Sabor Artificial Cereja 100ml,0.0,18.20,0,7896006240419,União Química,Mais Medicamentos
Mucofan 50mg/ml Xarope Sabor Artificial Cereja 100ml,0.0,25.80,0,7896006240457,União Química,Mais Medicamentos
"MINIDIAB - 5mg, 30 comprimidos",0.0,41.90,0,7891268105100,Pfizer,Diabetes
Neocoflan Gel 60g,0.0,29.86,0,7896714230030,Neo Quimica,Dor E Febre
Neblock 5mg 30 comprimidos,0.0,54.37,0,8902220114937,Torrent,Hipertensão
Neopiridin Spray Sabor Menta 50ml,0.0,40.28,0,7896714270029,Neo Quimica,Dor E Febre
"NEBILET - 5mg, 28 comprimidos",0.0,107.12,0,7896112412175,Biolab Sanus,Hipertensão
"NAUSILON B6 - 25mg/mL + 5mg/mL, 1 frasco gotejador com 20mL de solução de uso oral",0.0,12.50,0,7898158692139,Cifarma,Digestivo
Nausicalm B6 Sabor Cereja 20ml,0.0,15.45,0,7896006271703,União Química,Digestivo
Nausedron 8mg 10 comprimidos revestidos,0.0,81.75,0,7896676404241,Cristalia,Digestivo
Solução Nasal Neosoro H 3% Spray 60ml,0.0,28.50,0,7896714225296,Neo Quimica,Mais Medicamentos
"DESLORANA - 5mg, 10 comprimidos revestidos",0.0,51.06,0,7896004725772,Legrand,Alergias E Infecções
"DOMPERIX - 1mg/mL, 1 frasco com 100mL de suspensão de uso oral + 1 seringa dosadora",0.0,49.56,0,7891317483531,Eurofarma,Digestivo
Doraliv 1000mg/ml Gotas 20ml,0.0,33.32,0,7896658014017,Ache,Dor E Febre
"DAINITRE - 10mg, 50 comprimidos",0.0,31.27,0,7897411602274,Sankyo Pharma,Mais Medicamentos
Dáiva 150mg + 10mg/ampola Solução Injetável 1 ampola com 1ml,0.0,14.03,0,7891317014544,Momenta,Anticoncepcionais
Daxas 500mcg 30 comprimidos revestidos,0.0,269.10,0,7896641807169,Astrazeneca,Dor E Febre
"Dalyne 3mg + 0,03mg 63 comprimidos revestidos",0.0,174.70,0,7894916509831,Sigma Pharma,Anticoncepcionais
Depura 2.000UI 30 comprimidos revestidos,0.0,68.13,0,7891058020088,Sanofi,Vitaminas
Depura 7.000UI 8 comprimidos revestidos,0.0,38.64,0,7891058020095,Sanofi,Vitaminas
Dermafree 15ml,0.0,32.10,0,7893454312514,Cellera,Mais Medicamentos
"GINKOCAPS - 80mg, 30 cápsulas",0.0,30.55,0,7896331701562,Hertz,Mais Medicamentos
Glicelivy Adulto Laxante 6 supositórios,0.0,15.91,0,7899470806228,Natulab,Digestivo
"Glicelivy 1,37g Infantil 6 supositórios",0.0,15.29,0,7899470806235,Natulab,Digestivo
"GLICOLIVE - 1500mg, 30 envelopes com 4g de pó para solução de uso oral",0.0,176.77,0,7896658011573,Ache,Mais Medicamentos
"NIFEDIPRESS - 20mg, 30 comprimidos de liberação retardada",0.0,27.19,0,7896862910747,Medquimica,Hipertensão
Florent 200mg 6 cápsulas gelatinosas duras,0.0,29.90,0,7898495608770,Cifarma,Digestivo
"MONOCORDIL - 5mg, 30 comprimidos sublinguais",0.0,21.46,0,7897851250387,Baldacci,Mais Medicamentos
"HOMINUS - 2mg + 5mg, 30 cápsulas gelatinosas duras",0.0,153.99,0,7899640800148,Momenta,Mais Medicamentos
"LESTER - 2mg, 30 comprimidos revestidos",0.0,157.47,0,7899420505782,Supera,Colesterol e Triglicerídeos
"PRESSEL - 10mg, 30 comprimidos",0.0,21.98,0,7896004714455,Legrand,Hipertensão
"VARICOSS - 15mg + 90mg, 20 drágeas",0.0,43.87,0,7898158693693,Cifarma,Mais Medicamentos
LacLev 9000 FCC ALU Sabor Baunilha 30 comprimidos,0.0,71.42,0,7896083411375,Abbott,Digestivo
Suplemento Vitamínico Equaliv Follatus com 60 Cápsulas,0.0,41.99,0,7898946435238,Equaliv,Anticoncepcionais
"INIPARET - 20mg, 28 comprimidos revestidos de liberação retardada",0.0,277.95,0,7897595620507,Biolab Sanus,Digestivo
Doril DC 500 16 comprimidos,0.0,24.98,0,7896094917323,Hypera,Dor E Febre
"Ganfort 0,3mg/ml 5,0mg/ml 30 flaconetes com 0,4mL de solução de uso oftalmológico",0.0,217.84,0,7897316806081,Allergan,Mais Medicamentos
"Parlodel 2,5mg c/ 28 Comprimidos",0.0,159.45,0,7896261002685,Sandoz,Mais Medicamentos
"Angiopril 10mg, 30 comprimidos",0.0,18.32,0,7898096578229,Diffucap,Hipertensão
"Probiótico Culturelle Junior 6 Sachês com 1,2g cada",0.0,35.80,0,7899850900607,Cellera,Digestivo
Tensaliv 5mg 30 comprimidos,0.0,33.70,0,7896714234212,Neo Quimica,Hipertensão
Debet Dicloridrato de Betaistina 16mg 30 Comprimidos,0.0,28.88,0,7899420502811,Supera,Mais Medicamentos
"TIMOPTOL - 5mg/mL, 1 frasco gotejador com 5mL de solução de uso oftalmológico",0.0,76.37,0,7898586631397,Mundipharma,Mais Medicamentos
Olmesartana Medoxomila 40mg 30 Comprimidos Revestidos,0.0,46.33,0,8902220114814,Torrent,Hipertensão
Dprev 5.000UI 30 cápsulas,0.0,82.73,0,7898430192166,Myralis Pharma,Vitaminas
"Narix Jet 0,9% Solução Nasal 100ml",0.0,34.00,0,7896523227597,Cimed,Mais Medicamentos
"Protopic 0,03% Pomada Dermatológica 10g",0.0,100.56,0,5702191013740,Roche,Alergias E Infecções
Protopic 1mg/g Pomada 10g,0.0,109.30,0,7899337000530,Roche,Alergias E Infecções
"PURAN T4 - 100mcg, 28 comprimidos",0.0,9.01,0,7891058006402,Sanofi,Mais Medicamentos
"PURAN T4 - 125mcg, 28 comprimidos",0.0,13.51,0,7891058006426,Sanofi,Mais Medicamentos
"REDUCOFEN - 200mg, 30 cápsulas gelatinosas duras",0.0,90.58,0,7895296125024,Nova Quimica,Colesterol e Triglicerídeos
"RELESTAT - 5mg/mL, 1 frasco gotejador com 10mL de solução de uso oftalmológico",0.0,157.77,0,7897316805336,Allergan,Mais Medicamentos
Lubrificante e Umidificante Renu Plus 8ml,0.0,22.90,0,310119052136,Bausch & Lomb,Mais Medicamentos
"HIDRAFIX 90 - 2,16mg/mL + 4,68mg/mL + 0,98mg/mL + 20,00mg/mL, 1 frasco com 250mL de solução de uso oral",0.0,14.07,0,7896641801976,Takeda,Digestivo
Ibuvix 400mg 10 comprimidos,0.0,15.09,0,7899095222182,Geolab,Dor E Febre
"IBUVIX - 600mg, 30 comprimidos revestidos",0.0,35.21,0,7899095244092,Geolab,Dor E Febre
"IBUVIX - 600mg, 20 comprimidos revestidos",0.0,23.47,0,7899095244085,Geolab,Dor E Febre
"Ictus 12,5mg 60 comprimidos",0.0,75.10,0,7896112411314,Biolab Sanus,Mais Medicamentos
"ICTUS - 12,5mg, 30 comprimidos",0.0,54.44,0,7896112426028,Biolab Sanus,Mais Medicamentos
"ICTUS - 25mg, 60 comprimidos",0.0,71.51,0,7896112411352,Biolab Sanus,Mais Medicamentos
"ICTUS - 3,125mg, 60 comprimidos",0.0,75.98,0,7896112411086,Biolab Sanus,Mais Medicamentos
"ICTUS - 6,25mg, 30 comprimidos",0.0,53.49,0,7896112426189,Biolab Sanus,Mais Medicamentos
"LIPISTAT - 10mg, 30 comprimidos revestidos",0.0,85.01,0,7894916507332,Sigma Pharma,Colesterol e Triglicerídeos
"LIPISTAT - 10mg, 60 comprimidos revestidos",0.0,153.01,0,7894916508162,Sigma Pharma,Colesterol e Triglicerídeos
Lipistat 20mg 30 comprimidos revestidos,0.0,85.01,0,7894916507349,Sigma Pharma,Colesterol e Triglicerídeos
"LIPISTAT - 20mg, 60 comprimidos revestidos",0.0,153.01,0,7894916508179,Sigma Pharma,Colesterol e Triglicerídeos
Lípitor 10mg 30 comprimidos revestidos,0.0,189.78,0,7891268117110,Pfizer,Colesterol e Triglicerídeos
"LÍPITOR - 40mg, 30 comprimidos revestidos",0.0,328.47,0,7891268117165,Pfizer,Colesterol e Triglicerídeos
"Iccor 1,25mg 30 comprimidos revestidos",0.0,54.59,0,8902220114142,Torrent,Hipertensão
"Probiótico Culturelle Junior 10 comprimidos mastigáveis com 0,623g",0.0,60.00,0,7899850900584,Cellera,Digestivo
Percoide 40mg 7 comprimidos,0.0,61.63,0,7899640808670,Momenta,Gripe E Resfriado
Flebon 60 Comprimidos,0.0,154.02,0,7898040322687,Farmoquimica,Mais Medicamentos
"LUTENIL - 5mg, 10 comprimidos",0.0,55.31,0,7898919603183,Msd,Mais Medicamentos
"PANT - 50mg/mL, caixa contendo 1 frasco com 50mL de solução de uso capilar + 1 válvula spray",0.0,72.96,0,7896658026904,Ache,Similar
"PANTOCAL - 20mg, 28 comprimidos revestidos",0.0,110.44,0,7891317498764,Eurofarma,Digestivo
"PANTOCAL - 40mg, 14 comprimidos revestidos",0.0,89.14,0,7891317498788,Eurofarma,Digestivo
"PANTOCAL - 40mg, 28 comprimidos revestidos",0.0,171.39,0,7891317498795,Eurofarma,Digestivo
"PANTOZOL - 40mg, 28 comprimidos revestidos de liberação retardada",0.0,425.09,0,7896641802232,Takeda,Digestivo
"TOPERMA - 5%, 10 emplastros",0.0,184.61,0,7898582380206,Grunenthal,Dor E Febre
Toragesic 10mg/ml EMS 20 comprimidos sublinguais,0.0,93.91,0,7894916509954,Sigma Pharma,Dor E Febre
Apidra 100UI 1 carpule com 3ml,0.0,45.32,0,7891058028329,Sanofi,Diabetes
"CARVEDILAT - 12,5mg, 30 comprimidos",0.0,64.26,0,7894916502689,Sigma Pharma,Mais Medicamentos
Monaless 600mg 30 cápsulas gelatinosas moles,0.0,100.79,0,7896226102139,Marjan,Colesterol e Triglicerídeos
Pasta D'Água Mentolada 80g,0.0,23.79,0,7898216367344,Pharlab,Mais Medicamentos
Suplemento Alimentar Doss 1.000UI Vitamina D3 180 cápsulas gelatinosas moles,0.0,169.38,0,7896112427407,Biolab Sanus,Vitaminas
"DOSS - 2000UI, 30 cápsulas moles",0.0,45.20,0,7896112400035,Biolab Sanus,Vitaminas
Doss 7.000UI 4 cápsulas gelatinosas moles,0.0,18.89,0,7896112400110,Biolab Sanus,Mais Medicamentos
"NEXIUM - 20mg, 14 comprimidos revestidos",0.0,91.02,0,7896206402167,Astrazeneca,Digestivo
"Iumi ES 3mg + 0,02mg 90 comprimidos revestidos",0.0,166.58,0,7896094210288,Libbs,Anticoncepcionais
Pradaxa 110mg 60 cápsulas,0.0,312.24,0,7896026303064,Boehringer,Mais Medicamentos
Zeel Comp. N 50 comprimidos sublinguais,0.0,64.20,0,7898908753134,Heel,Mais Medicamentos
Óleo Mineral Icar 100ml,0.0,5.70,0,7897194237380,Icar,Digestivo
"ENALAMED - 10mg, 30 comprimidos",0.0,16.69,0,7896523206073,One Farma,Mais Medicamentos
Endofolin 2mg 30 comprimidos revestidos,0.0,37.07,0,7896226101842,Marjan,Gripe E Resfriado
Solução para Reidratação Hidroral sabor Limão 500ml,0.0,13.27,0,7896230304628,Adv,Digestivo
"AVIANT - 0,5mg/mL, 1 frasco com 60mL de xarope + dosador",0.0,45.18,0,7897572006324,Supera,Alergias E Infecções
"SINVASTAMED - 40mg, 30 comprimidos revestidos",0.0,21.55,0,7896523215358,Cimed,Colesterol e Triglicerídeos
"BOLT - 500mg + 400mg, 90 cápsulas moles",0.0,184.14,0,7899640802715,Momenta,Mais Medicamentos
Bolt Caps 500mg + 400mg 30 cápsulas gelatinosas moles,0.0,80.96,0,7899640802708,Momenta,Mais Medicamentos
Estomazil Pastilhas Sabor Abacaxi 10 comprimidos mastigáveis,0.0,8.51,0,7896094903777,Hypera,Digestivo
"ATEROMA - 20mg, 30 comprimidos revestidos",0.0,88.89,0,7898943707086,Supera,Colesterol e Triglicerídeos
"OMENAX - 40mg, 28 cápsulas gelatinosas duras",0.0,103.92,0,7899095205420,Geolab,Digestivo
Miorrelax 10 comprimidos,0.0,5.82,0,7896714273532,Hypera,Dor E Febre
Miconal 100mg 4 cápsulas,0.0,32.57,0,7898096577048,Diffucap,Mais Medicamentos
Dozoito 100mg 30 comprimidos,0.0,104.51,0,7896112402688,Biolab Sanus,Hipertensão
"Tansudart 0,4mg 30 cápsulas duras de liberação prolongada",0.0,112.66,0,7896015592875,Gsk,Mais Medicamentos
Med Mulher 400mg Medley 2 cápsulas,0.0,3.66,0,7896422527385,Medley,Anticoncepcionais
BetaTrinta 5mg/ml + 2mg/ml Suspensão Injetável 6 ampolas com 1ml cada,0.0,148.28,0,7891317013660,Eurofarma,Dor E Febre
Resfenol 10 cápsulas gelatinosas duras,0.0,11.76,0,7896331705720,Hertz,Mais Medicamentos
Teste de Gravidez em Tira Gravicheck EMS,0.0,18.45,0,7894916516082,Ems,Anticoncepcionais
Suplemento Equaliv Lactase 10.000 U.FCC Sabor Creme 30 comprimidos mastigáveis,0.0,51.03,0,7898687730975,Equaliv,Digestivo
"Combiron 275,8mg/10ml 120ml",0.0,20.65,0,7896658007255,Ache,Vitaminas
"Koidexa 0,5mg/5ml Elixir 20ml",0.0,18.83,0,7891317450632,Momenta,Dor E Febre
Neralgyn 20 drágeas,0.0,17.19,0,7898158694416,Cifarma,Dor E Febre
"OHDE - 50000UI, 4 comprimidos revestidos",0.0,77.39,0,7899640806058,Momenta,Vitaminas
Descongestionante Nasal NasoClean 125ml,0.0,58.32,0,7896015530372,Gsk,Mais Medicamentos
Flomicin 100mg 12 cápsulas,0.0,54.24,0,7896714250946,Neo Quimica,Digestivo
Flomicin 200mg 4 envelopes de 1g cada,0.0,37.14,0,7896714250953,Neo Quimica,Digestivo
Naldecon Dia 24 comprimidos,0.0,47.18,0,7896016805608,Naldecon,Mais Medicamentos
"VIATINE - 5mg, 30 comprimidos mastigáveis",0.0,101.17,0,7897572004009,Supera,Mais Medicamentos
"GLUCOVANCE - 250mg + 1,25mg, 30 comprimidos revestidos",0.0,17.67,0,7891721026607,Merck,Diabetes
"GLYVENOL - 200mg, 40 drágeas",0.0,48.93,0,7896261000490,Novartis,Mais Medicamentos
"INDOCID - 25mg, 30 cápsulas gelatinosas",0.0,35.79,0,7895858005955,Aspen Pharma,Dor E Febre
Humalog Mix 25 100UI/ml 5 refis de 3ml,0.0,261.59,0,7896382703072,Eli Lilly,Diabetes
Insunorm N 100UI/ml 1 ampola com 10ml,0.0,73.49,0,7895858005436,Aspen Pharma,Diabetes
Novolin N Penfill 100UI/ml 5 carpules com 3ml cada,0.0,161.14,0,7897705200322,Novo Nordisk,Diabetes
"Glicel 0,831g Laxante Lactante 6 supositórios",0.0,23.87,0,7898100242948,Brasterapica,Digestivo
Doricin Gotas 20ml,0.0,18.27,0,7896004727134,Ems,Dor E Febre
Polydrat 45 Sabor Natural 450ml,0.0,18.69,0,7898014561197,Pharmascience,Digestivo
Polydrat 45 Sabor Guaraná 450ml,0.0,18.69,0,7898014562149,Pharmascience,Digestivo
"Sinustrat 9,0mg/ml Infantil Solução Nasal 30ml",0.0,20.33,0,7898549750202,Biolab Sanus,Mais Medicamentos
"Espasmo Dimetiliv 80mg/ml + 2,5mg/ml Gotas 20ml",0.0,27.08,0,7896004705644,Ems,Digestivo
"VIAGRA - 50mg, 1 comprimido revestido",0.0,26.77,0,7891268102062,Viagra,Mais Medicamentos
"ONCICREM-A - 1,0mg/g, 1 bisnaga com 10g de pomada de uso bucal",0.0,18.40,0,7899095203686,Geolab,Mais Medicamentos
"CRESTOR - 5mg, 60 comprimidos revestidos",0.0,201.84,0,7896206403652,Astrazeneca,Colesterol e Triglicerídeos
"SINVAX - 40mg, 30 comprimidos revestidos",0.0,31.95,0,7899095254961,Geolab,Colesterol e Triglicerídeos
"PANTOZOL - 40mg, 56 comprimidos revestidos de liberação retardada",0.0,918.36,0,7896641807091,Takeda,Digestivo
"CICLOFEMME - 0,15mg + 0,03mg, 21 drágeas",0.0,9.11,0,7898505091349,Cifarma,Anticoncepcionais
Solução para Reidratação Hidroral Sabor Laranja 500ml,0.0,15.99,0,7896230304611,Adv,Digestivo
"VASLIP - 40mg, 30 comprimidos revestidos",0.0,117.72,0,7896241285022,Avert,Colesterol e Triglicerídeos
"Maresis AR 0,9% Spray 150ml",0.0,75.49,0,7898040326524,Farmoquimica,Mais Medicamentos
Soanza XR 35mg 30 comprimidos,0.0,43.69,0,7896658038440,Ache,Mais Medicamentos
Iverneo 6mg 4 comprimidos,0.0,8.99,0,7896714212838,Neo Quimica,Vermes e Parasitas
Ezetrol 10mg 30 comprimidos,0.0,217.98,0,7897337704120,Msd,Colesterol e Triglicerídeos
Fágico 4mg/ml Gotas 20ml,0.0,28.11,0,7891317466824,Supera,Digestivo
